timestamp,value,anomaly_score,raw_data
9/6/2016 13:32,27.76301676,0,0.462313431
9/6/2016 15:32,27.76301676,0,0.462313431
9/6/2016 19:32,27.63469274,0,0.460173091
9/6/2016 21:32,27.63469274,0,0.460173091
9/7/2016 1:32,27.63469274,0,0.460173091
9/7/2016 3:32,27.63469274,0,0.460173091
9/7/2016 7:32,27.63469274,0,0.460173091
9/7/2016 9:32,28.27631285,0,0.470874791
9/7/2016 13:32,26.60810056,0,0.443050371
9/7/2016 15:32,26.47977654,0,0.440910031
9/7/2016 17:32,26.22312849,0,0.436629351
9/7/2016 19:32,26.35145251,0,0.438769691
9/7/2016 21:32,26.35145251,0,0.438769691
9/7/2016 23:32,26.35145251,0,0.438769691
9/8/2016 3:32,26.35145251,0,0.438769691
9/8/2016 5:32,26.47977654,0,0.440910031
9/8/2016 7:32,26.35145251,0,0.438769691
9/8/2016 9:32,26.09480447,0,0.434489011
9/8/2016 13:32,25.58150838,0,0.425927651
9/8/2016 13:32,25.58150838,0,0.425927651
9/8/2016 15:32,25.06821229,0,0.417366292
9/8/2016 17:32,24.93988827,0,0.415225952
9/8/2016 17:32,24.93988827,0,0.415225952
9/8/2016 19:32,25.19653631,0,0.419506632
9/8/2016 21:32,25.06821229,0,0.417366292
9/8/2016 21:32,25.06821229,0,0.417366292
9/9/2016 1:32,25.06821229,0,0.417366292
9/9/2016 3:32,25.19653631,0,0.419506632
9/9/2016 3:32,25.19653631,0,0.419506632
9/9/2016 5:32,25.06821229,0,0.417366292
9/9/2016 5:32,25.06821229,0,0.417366292
9/9/2016 7:32,25.19653631,0,0.419506632
9/9/2016 7:32,25.19653631,0,0.419506632
9/9/2016 9:32,24.81156425,0,0.413085612
9/9/2016 13:32,24.04162011,0,0.400243572
9/9/2016 13:32,24.04162011,0,0.400243572
9/9/2016 15:32,23.78497207,0,0.395962892
9/9/2016 17:32,23.65664804,0,0.393822552
9/9/2016 19:32,23.65664804,0,0.393822552
9/9/2016 19:32,23.65664804,0,0.393822552
9/9/2016 21:32,23.65664804,0,0.393822552
9/10/2016 1:32,23.65664804,0,0.393822552
9/10/2016 1:32,23.65664804,0,0.393822552
9/10/2016 3:32,23.52832402,0,0.391682212
9/10/2016 5:32,23.65664804,0,0.393822552
9/10/2016 7:32,23.52832402,0,0.391682212
9/10/2016 9:32,23.27167598,0,0.387401532
9/10/2016 13:32,22.63005587,0,0.376699832
9/10/2016 13:32,22.63005587,0,0.376699832
9/10/2016 15:32,22.37340782,0,0.372419153
9/10/2016 15:32,22.37340782,0,0.372419153
9/10/2016 17:32,22.2450838,0,0.370278813
9/10/2016 19:32,22.2450838,0,0.370278813
9/10/2016 19:32,22.2450838,0,0.370278813
9/10/2016 21:32,22.11675978,0,0.368138473
9/10/2016 23:32,21.98843575,0,0.365998133
9/11/2016 1:32,21.98843575,0,0.365998133
9/11/2016 3:32,21.98843575,0,0.365998133
9/11/2016 5:32,21.98843575,0,0.365998133
9/11/2016 5:32,21.98843575,0,0.365998133
9/11/2016 7:32,21.86011173,0,0.363857793
9/11/2016 7:32,21.86011173,0,0.363857793
9/11/2016 9:32,21.86011173,0,0.363857793
9/11/2016 9:32,21.86011173,0,0.363857793
9/11/2016 13:32,21.60346369,0,0.359577113
9/11/2016 15:32,21.21849162,0,0.353156093
9/11/2016 15:32,21.21849162,0,0.353156093
9/11/2016 17:32,21.34681564,0,0.355296433
9/11/2016 17:32,21.34681564,0,0.355296433
9/11/2016 19:32,21.34681564,0,0.355296433
9/11/2016 19:32,21.34681564,0,0.355296433
9/11/2016 21:32,21.21849162,0,0.353156093
9/11/2016 21:32,21.21849162,0,0.353156093
